DISTRIBUCIÓN CONJUNTA
Número de variables: 25
Número de configuraciones: 33554432
------------------------------------------------------------
Distribución demasiado grande para mostrar completa (33554432 configuraciones).
Mostrando solo las primeras y últimas 5 configuraciones:

X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20 X21 X22 X23 X24 X25 | Probabilidad
0	1	1	1	0	1	1	0	1	0	| 0.001109
0	1	1	1	0	1	1	0	1	1	| 0.000860
0	1	1	1	0	1	1	1	0	0	| 0.001020
0	1	1	1	0	1	1	1	0	1	| 0.000883
0	1	1	1	0	1	1	1	1	0	| 0.000881
0	1	1	1	0	1	1	1	1	1	| 0.001141
0	1	1	1	1	0	0	0	0	0	| 0.001020
0	1	1	1	1	0	0	0	0	1	| 0.000824
0	1	1	1	1	0	0	0	1	0	| 0.000817
0	1	1	1	1	0	0	0	1	1	| 0.001072
0	1	1	1	1	0	0	1	0	0	| 0.000931
0	1	1	1	1	0	0	1	0	1	| 0.001147
0	1	1	1	1	0	0	1	1	0	| 0.000812
0	1	1	1	1	0	0	1	1	1	| 0.000797
0	1	1	1	1	0	1	0	0	0	| 0.001001
0	1	1	1	1	0	1	0	0	1	| 0.001004
0	1	1	1	1	0	1	0	1	0	| 0.000946
0	1	1	1	1	0	1	0	1	1	| 0.001094
0	1	1	1	1	0	1	1	0	0	| 0.000984
0	1	1	1	1	0	1	1	0	1	| 0.001037
0	1	1	1	1	0	1	1	1	0	| 0.000992
0	1	1	1	1	0	1	1	1	1	| 0.000850
0	1	1	1	1	1	0	0	0	0	| 0.001025
0	1	1	1	1	1	0	0	0	1	| 0.001057
0	1	1	1	1	1	0	0	1	0	| 0.000888
0	1	1	1	1	1	0	0	1	1	| 0.001062
0	1	1	1	1	1	0	1	0	0	| 0.000925
0	1	1	1	1	1	0	1	0	1	| 0.000960
0	1	1	1	1	1	0	1	1	0	| 0.001031
0	1	1	1	1	1	0	1	1	1	| 0.001058
0	1	1	1	1	1	1	0	0	0	| 0.000955
0	1	1	1	1	1	1	0	0	1	| 0.000822
0	1	1	1	1	1	1	0	1	0	| 0.000749
0	1	1	1	1	1	1	0	1	1	| 0.001065
0	1	1	1	1	1	1	1	0	0	| 0.000990
0	1	1	1	1	1	1	1	0	1	| 0.000873
0	1	1	1	1	1	1	1	1	0	| 0.000990
0	1	1	1	1	1	1	1	1	1	| 0.000990
1	0	0	0	0	0	0	0	0	0	| 0.000964
1	0	0	0	0	0	0	0	0	1	| 0.000882
1	0	0	0	0	0	0	0	1	0	| 0.000768
1	0	0	0	0	0	0	0	1	1	| 0.001043
1	0	0	0	0	0	0	1	0	0	| 0.000909
1	0	0	0	0	0	0	1	0	1	| 0.001284
1	0	0	0	0	0	0	1	1	0	| 0.001057
1	0	0	0	0	0	0	1	1	1	| 0.001081
1	0	0	0	0	0	1	0	0	0	| 0.000969
1	0	0	0	0	0	1	0	0	1	| 0.001220
1	0	0	0	0	0	1	0	1	0	| 0.000934
1	0	0	0	0	0	1	0	1	1	| 0.001098
1	0	0	0	0	0	1	1	0	0	| 0.000930
1	0	0	0	0	0	1	1	0	1	| 0.001027
1	0	0	0	0	0	1	1	1	0	| 0.000746
1	0	0	0	0	0	1	1	1	1	| 0.000844
1	0	0	0	0	1	0	0	0	0	| 0.000878
1	0	0	0	0	1	0	0	0	1	| 0.000859
1	0	0	0	0	1	0	0	1	0	| 0.000959
1	0	0	0	0	1	0	0	1	1	| 0.000957
1	0	0	0	0	1	0	1	0	0	| 0.000815
1	0	0	0	0	1	0	1	0	1	| 0.000970
1	0	0	0	0	1	0	1	1	0	| 0.000961
1	0	0	0	0	1	0	1	1	1	| 0.001053
1	0	0	0	0	1	1	0	0	0	| 0.001032
1	0	0	0	0	1	1	0	0	1	| 0.001045
1	0	0	0	0	1	1	0	1	0	| 0.000729
1	0	0	0	0	1	1	0	1	1	| 0.001002
1	0	0	0	0	1	1	1	0	0	| 0.001172
1	0	0	0	0	1	1	1	0	1	| 0.001298
1	0	0	0	0	1	1	1	1	0	| 0.000927
1	0	0	0	0	1	1	1	1	1	| 0.000972
1	0	0	0	1	0	0	0	0	0	| 0.001061
1	0	0	0	1	0	0	0	0	1	| 0.001140
1	0	0	0	1	0	0	0	1	0	| 0.000807
1	0	0	0	1	0	0	0	1	1	| 0.000948
1	0	0	0	1	0	0	1	0	0	| 0.000915
1	0	0	0	1	0	0	1	0	1	| 0.000944
1	0	0	0	1	0	0	1	1	0	| 0.000921
1	0	0	0	1	0	0	1	1	1	| 0.000921
1	0	0	0	1	0	1	0	0	0	| 0.001074
1	0	0	0	1	0	1	0	0	1	| 0.001162
1	0	0	0	1	0	1	0	1	0	| 0.000956
1	0	0	0	1	0	1	0	1	1	| 0.001111
1	0	0	0	1	0	1	1	0	0	| 0.001104
1	0	0	0	1	0	1	1	0	1	| 0.000799
1	0	0	0	1	0	1	1	1	0	| 0.001129
1	0	0	0	1	0	1	1	1	1	| 0.000932
1	0	0	0	1	1	0	0	0	0	| 0.001069
1	0	0	0	1	1	0	0	0	1	| 0.000823
1	0	0	0	1	1	0	0	1	0	| 0.000910
1	0	0	0	1	1	0	0	1	1	| 0.000967
1	0	0	0	1	1	0	1	0	0	| 0.001088
1	0	0	0	1	1	0	1	0	1	| 0.001081
1	0	0	0	1	1	0	1	1	0	| 0.001054
1	0	0	0	1	1	0	1	1	1	| 0.000948
1	0	0	0	1	1	1	0	0	0	| 0.001059
1	0	0	0	1	1	1	0	0	1	| 0.000828
1	0	0	0	1	1	1	0	1	0	| 0.000894
1	0	0	0	1	1	1	0	1	1	| 0.000957
1	0	0	0	1	1	1	1	0	0	| 0.000790
1	0	0	0	1	1	1	1	0	1	| 0.001028
1	0	0	0	1	1	1	1	1	0	| 0.001155
1	0	0	0	1	1	1	1	1	1	| 0.000927
1	0	0	1	0	0	0	0	0	0	| 0.001102
1	0	0	1	0	0	0	0	0	1	| 0.000837
1	0	0	1	0	0	0	0	1	0	| 0.000826
1	0	0	1	0	0	0	0	1	1	| 0.000786
1	0	0	1	0	0	0	1	0	0	| 0.000871
1	0	0	1	0	0	0	1	0	1	| 0.001124
1	0	0	1	0	0	0	1	1	0	| 0.000963
1	0	0	1	0	0	0	1	1	1	| 0.001052
1	0	0	1	0	0	1	0	0	0	| 0.001177
1	0	0	1	0	0	1	0	0	1	| 0.000695
1	0	0	1	0	0	1	0	1	0	| 0.001272
1	0	0	1	0	0	1	0	1	1	| 0.000999
1	0	0	1	0	0	1	1	0	0	| 0.000994
1	0	0	1	0	0	1	1	0	1	| 0.000926
1	0	0	1	0	0	1	1	1	0	| 0.001043
1	0	0	1	0	0	1	1	1	1	| 0.000942
1	0	0	1	0	1	0	0	0	0	| 0.001157
1	0	0	1	0	1	0	0	0	1	| 0.000992
1	0	0	1	0	1	0	0	1	0	| 0.000836
1	0	0	1	0	1	0	0	1	1	| 0.000848
1	0	0	1	0	1	0	1	0	0	| 0.000953
1	0	0	1	0	1	0	1	0	1	| 0.000947
1	0	0	1	0	1	0	1	1	0	| 0.000971
1	0	0	1	0	1	0	1	1	1	| 0.001166
1	0	0	1	0	1	1	0	0	0	| 0.000840
1	0	0	1	0	1	1	0	0	1	| 0.000891
1	0	0	1	0	1	1	0	1	0	| 0.000777
1	0	0	1	0	1	1	0	1	1	| 0.000935
1	0	0	1	0	1	1	1	0	0	| 0.001026
1	0	0	1	0	1	1	1	0	1	| 0.000974
1	0	0	1	0	1	1	1	1	0	| 0.001054
1	0	0	1	0	1	1	1	1	1	| 0.001123
1	0	0	1	1	0	0	0	0	0	| 0.001047
1	0	0	1	1	0	0	0	0	1	| 0.000985
1	0	0	1	1	0	0	0	1	0	| 0.000823
1	0	0	1	1	0	0	0	1	1	| 0.000883
1	0	0	1	1	0	0	1	0	0	| 0.001034
1	0	0	1	1	0	0	1	0	1	| 0.001338
1	0	0	1	1	0	0	1	1	0	| 0.001038
1	0	0	1	1	0	0	1	1	1	| 0.000711
1	0	0	1	1	0	1	0	0	0	| 0.001104
1	0	0	1	1	0	1	0	0	1	| 0.000830
1	0	0	1	1	0	1	0	1	0	| 0.000887
1	0	0	1	1	0	1	0	1	1	| 0.000982
1	0	0	1	1	0	1	1	0	0	| 0.001012
1	0	0	1	1	0	1	1	0	1	| 0.000751
1	0	0	1	1	0	1	1	1	0	| 0.001092
1	0	0	1	1	0	1	1	1	1	| 0.000991
1	0	0	1	1	1	0	0	0	0	| 0.001122
1	0	0	1	1	1	0	0	0	1	| 0.000979
1	0	0	1	1	1	0	0	1	0	| 0.001160
1	0	0	1	1	1	0	0	1	1	| 0.000876
1	0	0	1	1	1	0	1	0	0	| 0.000871
1	0	0	1	1	1	0	1	0	1	| 0.001117
1	0	0	1	1	1	0	1	1	0	| 0.000829
1	0	0	1	1	1	0	1	1	1	| 0.001095
1	0	0	1	1	1	1	0	0	0	| 0.000898
1	0	0	1	1	1	1	0	0	1	| 0.001138
1	0	0	1	1	1	1	0	1	0	| 0.000888
1	0	0	1	1	1	1	0	1	1	| 0.000939
1	0	0	1	1	1	1	1	0	0	| 0.000900
1	0	0	1	1	1	1	1	0	1	| 0.001008
1	0	0	1	1	1	1	1	1	0	| 0.001029
1	0	0	1	1	1	1	1	1	1	| 0.000907
1	0	1	0	0	0	0	0	0	0	| 0.000827
1	0	1	0	0	0	0	0	0	1	| 0.000887
1	0	1	0	0	0	0	0	1	0	| 0.001115
1	0	1	0	0	0	0	0	1	1	| 0.001100
1	0	1	0	0	0	0	1	0	0	| 0.001166
1	0	1	0	0	0	0	1	0	1	| 0.001064
1	0	1	0	0	0	0	1	1	0	| 0.001024
1	0	1	0	0	0	0	1	1	1	| 0.001035
1	0	1	0	0	0	1	0	0	0	| 0.000914
1	0	1	0	0	0	1	0	0	1	| 0.000959
1	0	1	0	0	0	1	0	1	0	| 0.000909
1	0	1	0	0	0	1	0	1	1	| 0.001106
1	0	1	0	0	0	1	1	0	0	| 0.001135
1	0	1	0	0	0	1	1	0	1	| 0.000875
1	0	1	0	0	0	1	1	1	0	| 0.000780
1	0	1	0	0	0	1	1	1	1	| 0.001129
1	0	1	0	0	1	0	0	0	0	| 0.001002
1	0	1	0	0	1	0	0	0	1	| 0.000912
1	0	1	0	0	1	0	0	1	0	| 0.000970
1	0	1	0	0	1	0	0	1	1	| 0.001016
1	0	1	0	0	1	0	1	0	0	| 0.001019
1	0	1	0	0	1	0	1	0	1	| 0.000855
1	0	1	0	0	1	0	1	1	0	| 0.001256
1	0	1	0	0	1	0	1	1	1	| 0.001261
1	0	1	0	0	1	1	0	0	0	| 0.000935
1	0	1	0	0	1	1	0	0	1	| 0.000944
1	0	1	0	0	1	1	0	1	0	| 0.000815
1	0	1	0	0	1	1	0	1	1	| 0.000876
1	0	1	0	0	1	1	1	0	0	| 0.001007
1	0	1	0	0	1	1	1	0	1	| 0.001199
1	0	1	0	0	1	1	1	1	0	| 0.001079
1	0	1	0	0	1	1	1	1	1	| 0.001095
1	0	1	0	1	0	0	0	0	0	| 0.000781
1	0	1	0	1	0	0	0	0	1	| 0.001113
1	0	1	0	1	0	0	0	1	0	| 0.001147
1	0	1	0	1	0	0	0	1	1	| 0.000950
1	0	1	0	1	0	0	1	0	0	| 0.000951
1	0	1	0	1	0	0	1	0	1	| 0.001105
1	0	1	0	1	0	0	1	1	0	| 0.001027
1	0	1	0	1	0	0	1	1	1	| 0.000860
1	0	1	0	1	0	1	0	0	0	| 0.001155
1	0	1	0	1	0	1	0	0	1	| 0.000870
1	0	1	0	1	0	1	0	1	0	| 0.001045
1	0	1	0	1	0	1	0	1	1	| 0.001083
1	0	1	0	1	0	1	1	0	0	| 0.001199
1	0	1	0	1	0	1	1	0	1	| 0.000970
1	0	1	0	1	0	1	1	1	0	| 0.000774
1	0	1	0	1	0	1	1	1	1	| 0.000868
1	0	1	0	1	1	0	0	0	0	| 0.001064
1	0	1	0	1	1	0	0	0	1	| 0.001001
1	0	1	0	1	1	0	0	1	0	| 0.000607
1	0	1	0	1	1	0	0	1	1	| 0.001168
1	0	1	0	1	1	0	1	0	0	| 0.001107
1	0	1	0	1	1	0	1	0	1	| 0.000890
1	0	1	0	1	1	0	1	1	0	| 0.000911
1	0	1	0	1	1	0	1	1	1	| 0.000994
1	0	1	0	1	1	1	0	0	0	| 0.000810
1	0	1	0	1	1	1	0	0	1	| 0.001091
1	0	1	0	1	1	1	0	1	0	| 0.000936
1	0	1	0	1	1	1	0	1	1	| 0.001147
1	0	1	0	1	1	1	1	0	0	| 0.000966
1	0	1	0	1	1	1	1	0	1	| 0.000950
1	0	1	0	1	1	1	1	1	0	| 0.000802
1	0	1	0	1	1	1	1	1	1	| 0.000975
1	0	1	1	0	0	0	0	0	0	| 0.000966
1	0	1	1	0	0	0	0	0	1	| 0.000981
1	0	1	1	0	0	0	0	1	0	| 0.000812
1	0	1	1	0	0	0	0	1	1	| 0.001024
1	0	1	1	0	0	0	1	0	0	| 0.001055
1	0	1	1	0	0	0	1	0	1	| 0.001084
1	0	1	1	0	0	0	1	1	0	| 0.000801
1	0	1	1	0	0	0	1	1	1	| 0.000903
1	0	1	1	0	0	1	0	0	0	| 0.000910
1	0	1	1	0	0	1	0	0	1	| 0.000936
1	0	1	1	0	0	1	0	1	0	| 0.000902
1	0	1	1	0	0	1	0	1	1	| 0.000901
1	0	1	1	0	0	1	1	0	0	| 0.000869
1	0	1	1	0	0	1	1	0	1	| 0.000894
1	0	1	1	0	0	1	1	1	0	| 0.000849
1	0	1	1	0	0	1	1	1	1	| 0.001020
1	0	1	1	0	1	0	0	0	0	| 0.000912
1	0	1	1	0	1	0	0	0	1	| 0.001212
1	0	1	1	0	1	0	0	1	0	| 0.000938
1	0	1	1	0	1	0	0	1	1	| 0.000949
1	0	1	1	0	1	0	1	0	0	| 0.001152
1	0	1	1	0	1	0	1	0	1	| 0.001030
1	0	1	1	0	1	0	1	1	0	| 0.000959
1	0	1	1	0	1	0	1	1	1	| 0.000790
1	0	1	1	0	1	1	0	0	0	| 0.000862
1	0	1	1	0	1	1	0	0	1	| 0.001030
1	0	1	1	0	1	1	0	1	0	| 0.001142
1	0	1	1	0	1	1	0	1	1	| 0.000926
1	0	1	1	0	1	1	1	0	0	| 0.000837
1	0	1	1	0	1	1	1	0	1	| 0.001043
1	0	1	1	0	1	1	1	1	0	| 0.001113
1	0	1	1	0	1	1	1	1	1	| 0.000840
1	0	1	1	1	0	0	0	0	0	| 0.000866
1	0	1	1	1	0	0	0	0	1	| 0.001162
1	0	1	1	1	0	0	0	1	0	| 0.000971
1	0	1	1	1	0	0	0	1	1	| 0.001069
1	0	1	1	1	0	0	1	0	0	| 0.001128
1	0	1	1	1	0	0	1	0	1	| 0.001034
1	0	1	1	1	0	0	1	1	0	| 0.000812
1	0	1	1	1	0	0	1	1	1	| 0.000969
1	0	1	1	1	0	1	0	0	0	| 0.000835
1	0	1	1	1	0	1	0	0	1	| 0.001153
1	0	1	1	1	0	1	0	1	0	| 0.001002
1	0	1	1	1	0	1	0	1	1	| 0.000843
1	0	1	1	1	0	1	1	0	0	| 0.000955
1	0	1	1	1	0	1	1	0	1	| 0.000963
1	0	1	1	1	0	1	1	1	0	| 0.001035
1	0	1	1	1	0	1	1	1	1	| 0.000894
1	0	1	1	1	1	0	0	0	0	| 0.001119
1	0	1	1	1	1	0	0	0	1	| 0.000828
1	0	1	1	1	1	0	0	1	0	| 0.000940
1	0	1	1	1	1	0	0	1	1	| 0.001102
1	0	1	1	1	1	0	1	0	0	| 0.001006
1	0	1	1	1	1	0	1	0	1	| 0.000912
1	0	1	1	1	1	0	1	1	0	| 0.000797
1	0	1	1	1	1	0	1	1	1	| 0.001016
1	0	1	1	1	1	1	0	0	0	| 0.000923
1	0	1	1	1	1	1	0	0	1	| 0.000893
1	0	1	1	1	1	1	0	1	0	| 0.001134
1	0	1	1	1	1	1	0	1	1	| 0.001062
1	0	1	1	1	1	1	1	0	0	| 0.001113
1	0	1	1	1	1	1	1	0	1	| 0.000928
1	0	1	1	1	1	1	1	1	0	| 0.000975
1	0	1	1	1	1	1	1	1	1	| 0.000880
1	1	0	0	0	0	0	0	0	0	| 0.000918
1	1	0	0	0	0	0	0	0	1	| 0.000878
1	1	0	0	0	0	0	0	1	0	| 0.001015
1	1	0	0	0	0	0	0	1	1	| 0.001119
1	1	0	0	0	0	0	1	0	0	| 0.001058
1	1	0	0	0	0	0	1	0	1	| 0.001069
1	1	0	0	0	0	0	1	1	0	| 0.001208
1	1	0	0	0	0	0	1	1	1	| 0.001020
1	1	0	0	0	0	1	0	0	0	| 0.001009
1	1	0	0	0	0	1	0	0	1	| 0.001170
1	1	0	0	0	0	1	0	1	0	| 0.001068
1	1	0	0	0	0	1	0	1	1	| 0.000973
1	1	0	0	0	0	1	1	0	0	| 0.001013
1	1	0	0	0	0	1	1	0	1	| 0.000833
1	1	0	0	0	0	1	1	1	0	| 0.000951
1	1	0	0	0	0	1	1	1	1	| 0.001169
1	1	0	0	0	1	0	0	0	0	| 0.001021
1	1	0	0	0	1	0	0	0	1	| 0.000973
1	1	0	0	0	1	0	0	1	0	| 0.000968
1	1	0	0	0	1	0	0	1	1	| 0.001010
1	1	0	0	0	1	0	1	0	0	| 0.001058
1	1	0	0	0	1	0	1	0	1	| 0.001148
1	1	0	0	0	1	0	1	1	0	| 0.000783
1	1	0	0	0	1	0	1	1	1	| 0.000885
1	1	0	0	0	1	1	0	0	0	| 0.000754
1	1	0	0	0	1	1	0	0	1	| 0.000829
1	1	0	0	0	1	1	0	1	0	| 0.000772
1	1	0	0	0	1	1	0	1	1	| 0.000959
1	1	0	0	0	1	1	1	0	0	| 0.001095
1	1	0	0	0	1	1	1	0	1	| 0.001051
1	1	0	0	0	1	1	1	1	0	| 0.001179
1	1	0	0	0	1	1	1	1	1	| 0.000923
1	1	0	0	1	0	0	0	0	0	| 0.000851
1	1	0	0	1	0	0	0	0	1	| 0.000922
1	1	0	0	1	0	0	0	1	0	| 0.001152
1	1	0	0	1	0	0	0	1	1	| 0.001125
1	1	0	0	1	0	0	1	0	0	| 0.001108
1	1	0	0	1	0	0	1	0	1	| 0.001014
1	1	0	0	1	0	0	1	1	0	| 0.000777
1	1	0	0	1	0	0	1	1	1	| 0.001073
1	1	0	0	1	0	1	0	0	0	| 0.001026
1	1	0	0	1	0	1	0	0	1	| 0.001184
1	1	0	0	1	0	1	0	1	0	| 0.000920
1	1	0	0	1	0	1	0	1	1	| 0.000856
1	1	0	0	1	0	1	1	0	0	| 0.001081
1	1	0	0	1	0	1	1	0	1	| 0.001042
1	1	0	0	1	0	1	1	1	0	| 0.000986
1	1	0	0	1	0	1	1	1	1	| 0.000971
1	1	0	0	1	1	0	0	0	0	| 0.001025
1	1	0	0	1	1	0	0	0	1	| 0.000812
1	1	0	0	1	1	0	0	1	0	| 0.000899
1	1	0	0	1	1	0	0	1	1	| 0.001124
1	1	0	0	1	1	0	1	0	0	| 0.000945
1	1	0	0	1	1	0	1	0	1	| 0.000930
1	1	0	0	1	1	0	1	1	0	| 0.000972
1	1	0	0	1	1	0	1	1	1	| 0.000770
1	1	0	0	1	1	1	0	0	0	| 0.001033
1	1	0	0	1	1	1	0	0	1	| 0.001304
1	1	0	0	1	1	1	0	1	0	| 0.000813
1	1	0	0	1	1	1	0	1	1	| 0.000942
1	1	0	0	1	1	1	1	0	0	| 0.000973
1	1	0	0	1	1	1	1	0	1	| 0.001112
1	1	0	0	1	1	1	1	1	0	| 0.001000
1	1	0	0	1	1	1	1	1	1	| 0.001044
1	1	0	1	0	0	0	0	0	0	| 0.001194
1	1	0	1	0	0	0	0	0	1	| 0.001072
1	1	0	1	0	0	0	0	1	0	| 0.001243
1	1	0	1	0	0	0	0	1	1	| 0.001206
1	1	0	1	0	0	0	1	0	0	| 0.001026
1	1	0	1	0	0	0	1	0	1	| 0.000855
1	1	0	1	0	0	0	1	1	0	| 0.001057
1	1	0	1	0	0	0	1	1	1	| 0.000958
1	1	0	1	0	0	1	0	0	0	| 0.000917
1	1	0	1	0	0	1	0	0	1	| 0.000916
1	1	0	1	0	0	1	0	1	0	| 0.000936
1	1	0	1	0	0	1	0	1	1	| 0.000930
1	1	0	1	0	0	1	1	0	0	| 0.001091
1	1	0	1	0	0	1	1	0	1	| 0.001016
1	1	0	1	0	0	1	1	1	0	| 0.000988
1	1	0	1	0	0	1	1	1	1	| 0.000858
1	1	0	1	0	1	0	0	0	0	| 0.001057
1	1	0	1	0	1	0	0	0	1	| 0.000709
1	1	0	1	0	1	0	0	1	0	| 0.001017
1	1	0	1	0	1	0	0	1	1	| 0.000769
1	1	0	1	0	1	0	1	0	0	| 0.001132
1	1	0	1	0	1	0	1	0	1	| 0.001045
1	1	0	1	0	1	0	1	1	0	| 0.000812
1	1	0	1	0	1	0	1	1	1	| 0.001008
1	1	0	1	0	1	1	0	0	0	| 0.001199
1	1	0	1	0	1	1	0	0	1	| 0.000889
1	1	0	1	0	1	1	0	1	0	| 0.000923
1	1	0	1	0	1	1	0	1	1	| 0.000970
1	1	0	1	0	1	1	1	0	0	| 0.001154
1	1	0	1	0	1	1	1	0	1	| 0.001185
1	1	0	1	0	1	1	1	1	0	| 0.001001
1	1	0	1	0	1	1	1	1	1	| 0.000901
1	1	0	1	1	0	0	0	0	0	| 0.000905
1	1	0	1	1	0	0	0	0	1	| 0.000875
1	1	0	1	1	0	0	0	1	0	| 0.001083
1	1	0	1	1	0	0	0	1	1	| 0.000732
1	1	0	1	1	0	0	1	0	0	| 0.001191
1	1	0	1	1	0	0	1	0	1	| 0.000882
1	1	0	1	1	0	0	1	1	0	| 0.000961
1	1	0	1	1	0	0	1	1	1	| 0.001052
1	1	0	1	1	0	1	0	0	0	| 0.000897
1	1	0	1	1	0	1	0	0	1	| 0.000896
1	1	0	1	1	0	1	0	1	0	| 0.000978
1	1	0	1	1	0	1	0	1	1	| 0.000869
1	1	0	1	1	0	1	1	0	0	| 0.000940
1	1	0	1	1	0	1	1	0	1	| 0.001034
1	1	0	1	1	0	1	1	1	0	| 0.001108
1	1	0	1	1	0	1	1	1	1	| 0.000977
1	1	0	1	1	1	0	0	0	0	| 0.001068
1	1	0	1	1	1	0	0	0	1	| 0.001036
1	1	0	1	1	1	0	0	1	0	| 0.001020
1	1	0	1	1	1	0	0	1	1	| 0.000925
1	1	0	1	1	1	0	1	0	0	| 0.000945
1	1	0	1	1	1	0	1	0	1	| 0.000902
1	1	0	1	1	1	0	1	1	0	| 0.000921
1	1	0	1	1	1	0	1	1	1	| 0.001173
1	1	0	1	1	1	1	0	0	0	| 0.001329
1	1	0	1	1	1	1	0	0	1	| 0.000939
1	1	0	1	1	1	1	0	1	0	| 0.001181
1	1	0	1	1	1	1	0	1	1	| 0.000869
1	1	0	1	1	1	1	1	0	0	| 0.000988
1	1	0	1	1	1	1	1	0	1	| 0.001089
1	1	0	1	1	1	1	1	1	0	| 0.000941
1	1	0	1	1	1	1	1	1	1	| 0.000996
1	1	1	0	0	0	0	0	0	0	| 0.001173
1	1	1	0	0	0	0	0	0	1	| 0.001161
1	1	1	0	0	0	0	0	1	0	| 0.000851
1	1	1	0	0	0	0	0	1	1	| 0.000869
1	1	1	0	0	0	0	1	0	0	| 0.001069
1	1	1	0	0	0	0	1	0	1	| 0.000887
1	1	1	0	0	0	0	1	1	0	| 0.000959
1	1	1	0	0	0	0	1	1	1	| 0.001061
1	1	1	0	0	0	1	0	0	0	| 0.000729
1	1	1	0	0	0	1	0	0	1	| 0.001094
1	1	1	0	0	0	1	0	1	0	| 0.001140
1	1	1	0	0	0	1	0	1	1	| 0.000954
1	1	1	0	0	0	1	1	0	0	| 0.000857
1	1	1	0	0	0	1	1	0	1	| 0.000936
1	1	1	0	0	0	1	1	1	0	| 0.001115
1	1	1	0	0	0	1	1	1	1	| 0.000989
1	1	1	0	0	1	0	0	0	0	| 0.000886
1	1	1	0	0	1	0	0	0	1	| 0.000959
1	1	1	0	0	1	0	0	1	0	| 0.000902
1	1	1	0	0	1	0	0	1	1	| 0.000845
1	1	1	0	0	1	0	1	0	0	| 0.001029
1	1	1	0	0	1	0	1	0	1	| 0.000838
1	1	1	0	0	1	0	1	1	0	| 0.001030
1	1	1	0	0	1	0	1	1	1	| 0.000937
1	1	1	0	0	1	1	0	0	0	| 0.000943
1	1	1	0	0	1	1	0	0	1	| 0.001207
1	1	1	0	0	1	1	0	1	0	| 0.001143
1	1	1	0	0	1	1	0	1	1	| 0.001299
1	1	1	0	0	1	1	1	0	0	| 0.000852
1	1	1	0	0	1	1	1	0	1	| 0.001182
1	1	1	0	0	1	1	1	1	0	| 0.000927
1	1	1	0	0	1	1	1	1	1	| 0.000939
1	1	1	0	1	0	0	0	0	0	| 0.000998
1	1	1	0	1	0	0	0	0	1	| 0.000909
1	1	1	0	1	0	0	0	1	0	| 0.001272
1	1	1	0	1	0	0	0	1	1	| 0.001084
1	1	1	0	1	0	0	1	0	0	| 0.000967
1	1	1	0	1	0	0	1	0	1	| 0.000748
1	1	1	0	1	0	0	1	1	0	| 0.000867
1	1	1	0	1	0	0	1	1	1	| 0.000842
1	1	1	0	1	0	1	0	0	0	| 0.000891
1	1	1	0	1	0	1	0	0	1	| 0.000945
1	1	1	0	1	0	1	0	1	0	| 0.000988
1	1	1	0	1	0	1	0	1	1	| 0.000854
1	1	1	0	1	0	1	1	0	0	| 0.000969
1	1	1	0	1	0	1	1	0	1	| 0.001082
1	1	1	0	1	0	1	1	1	0	| 0.001117
1	1	1	0	1	0	1	1	1	1	| 0.001093
1	1	1	0	1	1	0	0	0	0	| 0.000879
1	1	1	0	1	1	0	0	0	1	| 0.000844
1	1	1	0	1	1	0	0	1	0	| 0.001139
1	1	1	0	1	1	0	0	1	1	| 0.000987
1	1	1	0	1	1	0	1	0	0	| 0.001095
1	1	1	0	1	1	0	1	0	1	| 0.000927
1	1	1	0	1	1	0	1	1	0	| 0.000985
1	1	1	0	1	1	0	1	1	1	| 0.000786
1	1	1	0	1	1	1	0	0	0	| 0.000932
1	1	1	0	1	1	1	0	0	1	| 0.000822
1	1	1	0	1	1	1	0	1	0	| 0.001009
1	1	1	0	1	1	1	0	1	1	| 0.001019
1	1	1	0	1	1	1	1	0	0	| 0.000808
1	1	1	0	1	1	1	1	0	1	| 0.000872
1	1	1	0	1	1	1	1	1	0	| 0.000871
1	1	1	0	1	1	1	1	1	1	| 0.001135
1	1	1	1	0	0	0	0	0	0	| 0.000931
1	1	1	1	0	0	0	0	0	1	| 0.001166
1	1	1	1	0	0	0	0	1	0	| 0.000954
1	1	1	1	0	0	0	0	1	1	| 0.000850
1	1	1	1	0	0	0	1	0	0	| 0.000888
1	1	1	1	0	0	0	1	0	1	| 0.000776
1	1	1	1	0	0	0	1	1	0	| 0.001090
1	1	1	1	0	0	0	1	1	1	| 0.000846
1	1	1	1	0	0	1	0	0	0	| 0.000863
1	1	1	1	0	0	1	0	0	1	| 0.000965
1	1	1	1	0	0	1	0	1	0	| 0.000956
1	1	1	1	0	0	1	0	1	1	| 0.000999
1	1	1	1	0	0	1	1	0	0	| 0.000863
1	1	1	1	0	0	1	1	0	1	| 0.000963
1	1	1	1	0	0	1	1	1	0	| 0.000992
1	1	1	1	0	0	1	1	1	1	| 0.000881
1	1	1	1	0	1	0	0	0	0	| 0.000882
1	1	1	1	0	1	0	0	0	1	| 0.001078
1	1	1	1	0	1	0	0	1	0	| 0.000989
1	1	1	1	0	1	0	0	1	1	| 0.000875
1	1	1	1	0	1	0	1	0	0	| 0.000999
1	1	1	1	0	1	0	1	0	1	| 0.000804
1	1	1	1	0	1	0	1	1	0	| 0.000953
1	1	1	1	0	1	0	1	1	1	| 0.001072
1	1	1	1	0	1	1	0	0	0	| 0.001111
